account_id,type_id,status_id,customer_id,branch_id,account_number,balance,date_opened,date_closed
2450,3,1,361,7,GB20MPSZ62918866546530,32906.87,2017-03-31,NULL
2451,2,2,861,6,GB24TXXP69952263451396,8353.48,2023-05-22,NULL
2452,2,1,314,5,GB33IBKL26493201446216,30542.99,2017-01-16,NULL
2453,5,2,1037,2,GB16YGYJ46416724336778,30783.65,2022-07-17,NULL
2454,1,2,98,1,GB76QMJP34983980226283,9284.49,2018-12-16,NULL
2455,3,3,803,9,GB61HFLK97133733967038,7504.8,2022-10-15,NULL
2456,3,1,921,9,GB33RSHR03411166554236,15451.99,2023-07-03,NULL
2457,2,2,205,12,GB49ZRWV00562924517840,27461.91,2019-06-13,NULL
2458,2,3,1119,4,GB70BWCQ19129205936609,7167.21,2019-04-03,NULL
2459,5,1,553,5,GB97NFYX87296854323126,3001.05,2020-01-03,NULL
2460,1,2,335,7,GB81CVUS02649039311563,962.19,2022-09-11,NULL
2461,2,2,645,7,GB35XMLB84411100244556,15692.96,2023-04-05,NULL
2462,2,1,194,9,GB69KBDY40189314899795,32902.28,2016-05-20,NULL
2463,1,2,268,4,GB87JALU70262388504496,5070.65,2024-02-20,NULL
2464,5,2,488,2,GB93JQPJ74018825600088,47635.07,2019-10-19,NULL
2465,3,2,1105,2,GB10YAZJ07538603571518,421.69,2017-11-13,NULL
2466,3,1,1133,4,GB08HZXR22736642875530,21351.01,2017-06-27,NULL
2467,1,1,1178,9,GB34JEVJ52146733969969,49675.93,2020-01-17,NULL
2468,3,2,69,11,GB93IRTJ00104052600907,48749.65,2019-10-24,NULL
2469,4,2,1041,9,GB68LJMJ33141727701043,10332.34,2023-10-20,NULL
2470,1,1,958,11,GB54EPRG58481402162810,4041.56,2018-01-31,NULL
2471,2,3,581,6,GB40KJWE24754487812968,8814.01,2021-08-13,NULL
2472,2,2,504,11,GB41UAED70953589366355,26401.08,2023-04-02,NULL
2473,2,1,296,12,GB94TGAJ76612815983296,47484.66,2015-12-06,NULL
2474,2,3,446,12,GB14WIRH70607020143481,28980.52,2021-02-11,NULL
2475,5,1,1154,9,GB31QVWP71711093582462,10973.68,2018-12-22,NULL
2476,2,1,885,2,GB83LSAB98605162263876,6374.31,2020-08-09,NULL
2477,4,1,334,11,GB78MQGB54343442811514,2427.09,2021-04-28,NULL
2478,3,1,776,8,GB08ECXH95802702523843,16343.39,2017-04-07,NULL
2479,2,3,185,12,GB29IEGU30914142526379,11172.05,2017-11-16,NULL
2480,5,2,540,4,GB02HEZR17139156542744,11821.13,2019-06-28,NULL
2481,1,3,282,8,GB70FSHC43378099562574,39613.23,2017-03-07,NULL
2482,5,3,807,4,GB91ENYH86111735876586,30913.87,2019-08-04,NULL
2483,4,3,907,11,GB24SQNY33810275461449,3824.07,2016-11-18,NULL
2484,4,3,931,7,GB59EXDW49306347180486,48353.81,2024-01-06,NULL
2485,2,3,953,3,GB78FIII04135163540675,43949.3,2021-05-19,NULL
2486,1,3,702,8,GB17GZEK30582696304964,6413.46,2024-03-25,NULL
2487,1,1,512,7,GB15GMWG69157709487055,40590.0,2024-11-30,NULL
2488,3,1,1158,8,GB96FHTO49171203225941,36759.25,2024-08-25,NULL
2489,3,3,638,8,GB92IWFM42719716774136,39467.15,2019-08-09,NULL
2490,1,3,57,5,GB55CEZY62595974075629,49949.09,2020-05-04,NULL
2491,2,1,793,1,GB98RCAZ70100157261558,18240.36,2025-02-22,NULL
2492,5,3,833,6,GB44LRWC05362897352541,44707.94,2021-06-23,NULL
2493,5,2,1009,6,GB22GSYY17418906230157,24765.61,2022-01-16,NULL
2494,4,3,217,9,GB04FLPU40643465805705,17434.76,2020-06-01,NULL
2495,3,2,88,1,GB81KRUU69936223838196,38463.94,2020-09-25,NULL
2496,3,2,178,7,GB80HDYK65299742397920,773.84,2018-05-21,NULL
2497,5,3,1040,10,GB13PSXG58749234114462,38405.99,2019-03-23,NULL
2498,2,3,723,1,GB51NXXF63262815808382,7935.06,2016-01-03,NULL
2499,5,2,258,3,GB14TIEH00949879717204,17885.52,2018-03-24,NULL
2500,5,2,964,2,GB48PRFI99922904483117,16692.2,2020-03-10,NULL
